customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
85c350d2-78b2-4e8b-ac3d-22548bb1d7b5,13,12,4952.96,4,4,3,443,High Value / Loyal
85cfca6c-dc16-4c95-8cdd-6047b6a74c35,109,3,1990.51,2,1,1,211,Low Engagement
85df296f-0153-4768-bfeb-4e372d8dc173,38,1,1757.48,4,1,1,411,New / Promising
85e6112e-a5fc-4546-afb1-21615ac57d91,29,14,9311.97,4,4,4,444,High Value / Loyal
8602ac95-e2ff-414c-b001-45e8d82b9ff1,42,3,1961.26,4,1,1,411,New / Promising
86060624-a2e1-474b-b3b0-1258e97dd8bd,111,9,6258.4,2,3,3,233,At Risk
860d779c-e49a-418b-818e-cdab1e173fa4,53,8,7162.9,3,3,3,333,High Value / Loyal
861c66ad-3aec-4dac-9ffb-cf19c89067c6,101,4,4251.44,2,2,2,222,Low Engagement
861f2c1d-adb2-498e-909a-f7f8057b497a,10,20,18064.54,4,4,4,444,High Value / Loyal
8636abbb-4dd4-4dd4-8d0a-04dbd150abb1,160,7,3187.21,2,3,2,232,At Risk
86383bbc-ec8b-48d1-994f-bf64d20bffe9,60,7,5071.47,3,3,3,333,High Value / Loyal
863c69c4-245b-4497-a4a6-62ec3724e31e,318,5,4243.45,1,2,2,122,Low Engagement
864e2c9c-7788-4cbd-b822-4ae91aa53d42,4,13,7972.92,4,4,3,443,High Value / Loyal
86584179-8d4f-4066-926f-3c3cf69afddb,46,6,3242.76,4,2,2,422,New / Promising
86619de4-a199-4d0f-8114-081629e265fc,84,6,6307.42,3,2,3,323,New / Promising
8665e216-16c0-44ce-9908-ad0c6c6286d8,99,7,5533.32,2,3,3,233,At Risk
8669e1e7-db66-4575-a349-a020e441766f,438,5,3805.31,1,2,2,122,Low Engagement
867129aa-6c66-4f66-86ae-4240d1b4ce20,55,18,16337.74,3,4,4,344,High Value / Loyal
867b37fa-2337-419f-a8f4-b3231eb98785,69,3,9400.75,3,1,4,314,New / Promising
86900d81-1ebd-48fa-91aa-fd8ac4dcbf1f,138,2,530.64,2,1,1,211,Low Engagement
8699bf81-7752-40ad-a8fd-a921bc2d7bd1,31,1,460.89,4,1,1,411,New / Promising
869a1228-12b0-4d47-8593-ec317f44e512,73,8,3655.75,3,3,2,332,Low Engagement
86b7fdb7-6df0-4833-b6bd-a34374125888,287,9,5756.3,1,3,3,133,At Risk
86b83c71-8f7f-4e39-b671-81fb0aae6586,384,9,3994.9,1,3,2,132,At Risk
86b8e09f-6d15-4f0b-8218-b3f4b63b56ab,108,1,231.6,2,1,1,211,Low Engagement
86c9ae17-11e7-4292-9d51-19b842e2d0be,260,1,480.06,1,1,1,111,Low Engagement
86d371c6-6dc6-4524-ae5f-b57a0f080c91,274,3,2557.52,1,1,2,112,Low Engagement
86e7f0c5-afce-4715-bfc3-1126cf765ba9,211,2,1613.24,1,1,1,111,Low Engagement
86e9fca7-c04a-413b-a9ad-214d89a0a968,43,5,7341.39,4,2,3,423,New / Promising
86ec0fd6-2d3b-4345-97f4-8e033293e23d,92,7,6237.44,2,3,3,233,At Risk
86ef44ef-f4a7-4ab6-9ec2-34934ea4e366,6,5,4360.42,4,2,2,422,New / Promising
872bd207-23ce-4009-93c6-cc22f73b2879,73,7,12856.86,3,3,4,334,High Value / Loyal
8754b621-e885-40df-8cf1-545678fd20b1,94,11,15819.66,2,4,4,244,At Risk
8757bdce-d8a2-4e8e-a669-d18f88e7b809,3,13,15133.44,4,4,4,444,High Value / Loyal
8763cf5d-5cd9-4e31-96af-6633bbaeb706,160,4,2611.99,2,2,2,222,Low Engagement
876b584c-ee29-4f7d-b69e-f827ea38514e,86,12,7949.74,3,4,3,343,High Value / Loyal
876bc039-bbb7-4875-86b0-dbea517706c1,36,1,200.1,4,1,1,411,New / Promising
8776d016-3af0-4bf7-a838-ee2183f73b33,109,9,8676.12,2,3,4,234,At Risk
877e268d-fca8-4478-806a-4086722f6446,46,12,8001.84,4,4,3,443,High Value / Loyal
877ed65c-3501-4d65-ad5c-e8b3d5e02431,97,7,3620.69,2,3,2,232,At Risk
878a29f1-6e8d-4c49-9a94-3a178a7b82f6,1,7,4184.25,4,3,2,432,Low Engagement
878d7b23-e674-4250-9454-02cd22e91ad7,111,7,7038.7,2,3,3,233,At Risk
87936b09-2b25-4205-9254-c1c6e08c0063,122,5,5849.97,2,2,3,223,Low Engagement
87a6809d-ad3c-43eb-b412-f7e31ee3a165,67,5,3786.99,3,2,2,322,New / Promising
87ac0fbf-d74d-41bb-b28d-080501b46d5e,355,7,2868.11,1,3,2,132,At Risk
87d04e00-e831-4ccc-bd36-df7564979e7a,102,7,13271.61,2,3,4,234,At Risk
87e25b45-9de2-48f2-a17a-0ab432b50fdc,78,7,7874.56,3,3,3,333,High Value / Loyal
87f424f1-989a-41c2-951f-2e78989874ee,144,15,7262.67,2,4,3,243,At Risk
880409bd-f05e-4f40-9534-5e43f6d80563,72,8,2828.17,3,3,2,332,Low Engagement
880508c0-37f1-4301-93d2-d2afc62ce4ed,91,9,8317.37,2,3,4,234,At Risk
8806399f-1c9b-47f7-b8ca-fac5468438ff,35,15,9560.96,4,4,4,444,High Value / Loyal
881c84e9-36e8-40b5-b972-73c2a9f5905a,66,3,1349.91,3,1,1,311,New / Promising
881e9d1a-7cad-4dde-b071-f2431a23df26,89,7,4334.54,2,3,2,232,At Risk
881f8857-e618-4ecf-8c78-960941bdd40e,74,4,1266.58,3,2,1,321,New / Promising
88342ba6-536d-443b-9cbb-42309c2a1d64,224,5,2820.08,1,2,2,122,Low Engagement
8835541f-4317-41d4-b7d2-b68952fcd4e5,768,3,5174.32,1,1,3,113,Low Engagement
88582197-1c54-4155-b5ed-4d9a0e8a787d,58,7,7150.17,3,3,3,333,High Value / Loyal
88651d84-e1f9-4b72-8d14-382faf57a73b,260,1,761.5,1,1,1,111,Low Engagement
886ba54f-25a1-46d7-b74e-34fa6f15b2d1,56,2,1852.26,3,1,1,311,New / Promising
887a1912-01ae-404e-9fe8-aeb57ae94bf4,356,4,1005.8,1,2,1,121,Low Engagement
88826d13-4a44-4427-85e3-21839c66a180,98,7,5049.76,2,3,3,233,At Risk
88af5169-3cb9-4391-a7f7-0fe10c554cff,337,17,20972.34,1,4,4,144,At Risk
88c3c83e-4125-4bac-8fcc-ec511590a549,20,12,7884.93,4,4,3,443,High Value / Loyal
88c9ac6d-a251-4b01-84fb-93ad93f119d0,64,10,4579.11,3,3,3,333,High Value / Loyal
88f5d918-9a2e-4318-a877-a34ed4becd32,157,10,8015.65,2,3,4,234,At Risk
88f81be5-7968-49f1-8bd6-9350f5b74d9f,62,9,46004.02,3,3,4,334,High Value / Loyal
88fa82c4-9e87-461f-a13a-695940e25a89,374,4,1881.45,1,2,1,121,Low Engagement
89037bc9-389d-484e-b6b4-9f627833f2df,97,20,12520.69,2,4,4,244,At Risk
89149df0-c0a3-438f-8919-659e553d894f,539,6,7715.73,1,2,3,123,Low Engagement
892380b8-4954-41c8-9ee4-dc08d37bc462,82,8,5999.65,3,3,3,333,High Value / Loyal
8936b5a2-699d-4958-9edf-869e365ae8da,40,9,5776.74,4,3,3,433,High Value / Loyal
895188dd-880f-44a1-a2e9-bce9554be2d0,38,6,4108.57,4,2,2,422,New / Promising
89556564-b5f3-4d6b-b871-fadc54eeede3,200,7,7616.67,1,3,3,133,At Risk
896597fc-f4ae-4cc1-b6dd-b5a8d3387e1e,55,3,4888.2,3,1,3,313,New / Promising
89785c82-c124-4f47-93a7-9fd151d3830a,44,3,1442.52,4,1,1,411,New / Promising
899dc2d6-548c-401a-b89c-78156bbd7bb0,20,15,11098.14,4,4,4,444,High Value / Loyal
89ad99ba-adbb-4cc8-806c-0417e003d842,228,3,1416.55,1,1,1,111,Low Engagement
89ba500a-5071-4437-8edc-e0b3e3fa2ae6,8,10,6771.76,4,3,3,433,High Value / Loyal
89bf0e2c-8fd7-4fb0-93b5-a6def1cc4057,60,4,23351.75,3,2,4,324,New / Promising
89cd8c29-adfb-470e-978a-70212c2e8017,43,2,2407.28,4,1,2,412,New / Promising
89dd3792-eedc-4a31-9799-364ebb293e20,2,2,338.51,4,1,1,411,New / Promising
89fba4c0-68b7-4e37-bd5d-cfb50a56d3ce,58,19,23761.72,3,4,4,344,High Value / Loyal
8a04d217-345e-4ff0-9899-a8c9bd981fce,202,5,2180.28,1,2,2,122,Low Engagement
8a06cb4b-0cd4-439e-b82f-c6ca7cbebbc2,52,7,5684.69,3,3,3,333,High Value / Loyal
8a185511-3dc2-469e-a3c7-d7e0d54b6aaa,197,3,3601.97,1,1,2,112,Low Engagement
8a1f0de0-0fd3-43b8-aad4-9739db959b39,34,9,4646.44,4,3,3,433,High Value / Loyal
8a4517f6-ee90-4e60-9475-491b17d51251,97,7,7584.06,2,3,3,233,At Risk
8a456d79-006f-4a64-b801-47061fafe167,645,3,768.78,1,1,1,111,Low Engagement
8a4ddb5c-bcb6-485c-b386-fd7a7145cabf,115,3,6930.01,2,1,3,213,Low Engagement
8a5ac078-bf04-4631-be39-b687132a7a73,15,12,11032.83,4,4,4,444,High Value / Loyal
8a5d9494-3e87-432a-a53d-cd3140f741d0,113,3,3757.83,2,1,2,212,Low Engagement
8a6e7fe1-f86c-4d13-b7e3-925c4cff95eb,77,12,7339.27,3,4,3,343,High Value / Loyal
8a895cb2-7f17-4334-88e6-f3e22af16227,3,1,703.77,4,1,1,411,New / Promising
8a94baee-7219-4b80-95ba-222e8aa41555,77,14,14310.96,3,4,4,344,High Value / Loyal
8aa7150b-7e4d-456e-b340-441f465c8528,219,2,93.24,1,1,1,111,Low Engagement
8aab0fe4-4b1f-4033-8d95-72ef1f4a096c,321,2,1032.12,1,1,1,111,Low Engagement
8aaf46fc-44e8-40a7-9773-2b17cca44464,124,2,1948.75,2,1,1,211,Low Engagement
8ab65ab8-6ee7-48b8-9d9d-31b31765a8f0,289,2,2593.16,1,1,2,112,Low Engagement
8ab75c8e-a1ca-49aa-bd4e-005b39e82b1d,313,7,9666.64,1,3,4,134,At Risk
8abbe588-3999-4f54-bc87-a6e35411218c,154,12,7896.39,2,4,3,243,At Risk
8ac5b7a5-3616-4c9c-98e7-7990f791fd41,65,6,3749.38,3,2,2,322,New / Promising
8ac9bddc-d86f-4e20-935c-13d44313ad88,90,8,9344.62,2,3,4,234,At Risk
8aed6228-843e-458b-ad37-f9ff1179617d,60,19,17155.54,3,4,4,344,High Value / Loyal
8b1cac74-c4a7-48dc-b02f-3dfd35c96fea,234,6,6139.65,1,2,3,123,Low Engagement
8b2293c4-39a2-45a8-85d8-0f68fe29e837,245,2,486.62,1,1,1,111,Low Engagement
8b370ee2-b908-4944-9bb3-f35e3414fe23,60,6,3627.45,3,2,2,322,New / Promising
8b423a9e-4765-42c5-852d-ad4ea7245463,91,11,10807.45,2,4,4,244,At Risk
8b43235f-439e-45c1-ae42-0b948685d581,56,9,3611.42,3,3,2,332,Low Engagement
8b5bc414-8470-4b81-9dd4-7a4cec822e75,199,12,8663.28,1,4,4,144,At Risk
8b65adda-0915-4a79-8310-fed8e627305a,62,6,6282.6,3,2,3,323,New / Promising
8b99cfc1-60be-4fe5-9ef7-1c073cb56828,77,4,1726.25,3,2,1,321,New / Promising
8bb40d76-2443-4294-920a-7586ef52a262,26,3,2391.55,4,1,2,412,New / Promising
8bd3b325-5d02-4c07-99de-2887d53cb571,116,26,24039.48,2,4,4,244,At Risk
8bf33cb6-3ee4-418c-9bd4-dec063ce30b4,1,6,3417.15,4,2,2,422,New / Promising
8bf98f9e-e2e5-42a8-b762-784194948c48,783,5,5195.51,1,2,3,123,Low Engagement
8bfce122-1b68-4692-8e3c-06e0b5ec7bef,256,2,708.28,1,1,1,111,Low Engagement
8bfe8a26-b47e-41ec-b4e3-ea4bd65a9b24,8,16,10599.86,4,4,4,444,High Value / Loyal
8c00d2e8-93dc-4dcf-899f-fb8e4995e1e6,331,8,5523.49,1,3,3,133,At Risk
8c01a130-a429-4b96-b3b6-757d1576fbd7,73,8,4748.43,3,3,3,333,High Value / Loyal
8c04437d-8d55-4ea6-9063-79af8e9e3259,25,9,3951.17,4,3,2,432,Low Engagement
8c04bb9e-1fd5-4824-86be-20367ea7c529,27,8,21734.57,4,3,4,434,High Value / Loyal
8c33dc6b-bd52-4ef5-be05-6178e1b8b861,201,8,7094.4,1,3,3,133,At Risk
8c4753bf-8c6a-4040-8d58-12472006cc9e,10,17,11788.71,4,4,4,444,High Value / Loyal
8c4ebadd-2e31-4a58-9b05-dfafa1a76748,56,5,5262.33,3,2,3,323,New / Promising
8c4ecaa2-9cfd-47c2-b573-60b29fae0452,77,16,16367.26,3,4,4,344,High Value / Loyal
8c515c3f-57fd-4c42-b6fc-d6ced8b08550,85,2,1248.14,3,1,1,311,New / Promising
8c67d4c9-a44f-477b-b4b7-c0e6d96b3673,306,3,3253.78,1,1,2,112,Low Engagement
8c7ac4e6-c8c9-4122-b575-c7df85ece152,104,7,11085.93,2,3,4,234,At Risk
8c82cd8f-3d64-4171-87b6-336816891a5f,92,7,8368.17,2,3,4,234,At Risk
8c8b6d42-31b3-47d0-9b2e-6f69322b437a,12,1,1492.7,4,1,1,411,New / Promising
8ca05e6f-cc3c-4aa7-80b0-50412db73cb1,354,5,4159.88,1,2,2,122,Low Engagement
8cd39a68-7d3d-4fac-8d62-21be3a959354,101,9,4226.22,2,3,2,232,At Risk
8cdbb0f8-2626-43cf-811b-84720f40acff,432,13,12227.21,1,4,4,144,At Risk
8ce72d11-d6cc-4263-b5c0-25bba8da542d,222,4,653.33,1,2,1,121,Low Engagement
8ce7f797-45bc-4052-9127-871519261f35,66,20,16998.48,3,4,4,344,High Value / Loyal
8cf0a709-7d4d-43de-b51c-f64c8578addc,93,4,2351.18,2,2,2,222,Low Engagement
8d3abac3-a4e5-4b78-9ca2-9d09e9e809da,230,7,5017.73,1,3,3,133,At Risk
8d4eb03e-7b88-4a16-be13-6cd4801779a7,143,12,7205.17,2,4,3,243,At Risk
8d5991c9-b954-4675-a440-dfc1c443cea0,6,9,5791.2,4,3,3,433,High Value / Loyal
8d5cb2a1-30f9-4bfc-91c4-fb993353d19f,82,6,5011.95,3,2,3,323,New / Promising
8d5ce095-e703-4437-a785-ec75a0a54c76,128,2,1727.93,2,1,1,211,Low Engagement
8d5e0481-91d5-4129-9d23-3207054d9dba,135,8,7000.72,2,3,3,233,At Risk
8d626c2b-4ae9-4fcb-af93-bec57c438bfd,79,3,1300.7,3,1,1,311,New / Promising
8d6e26b3-3be5-4e83-85bd-532ebc2a5e5b,373,2,1236.74,1,1,1,111,Low Engagement
8d75bc18-788f-4c7c-83d0-d367247881e8,105,1,1155.08,2,1,1,211,Low Engagement
8d7ebcda-a491-41d2-9f6f-65f7e83309d0,57,13,7947.15,3,4,3,343,High Value / Loyal
8d8e6a6d-4092-4a8a-ad71-c024a1092061,91,7,10365.5,2,3,4,234,At Risk
8d96a8a8-6af7-4e4e-871f-83521d2be313,94,1,807.22,2,1,1,211,Low Engagement
8d9a4d0e-55e4-4e5f-893c-0ba8294fceae,40,8,2281.43,4,3,2,432,Low Engagement
8d9ba574-9b0e-486c-806d-09694b769774,800,3,4031.52,1,1,2,112,Low Engagement
8deb1918-7ce1-45a1-85b1-1f245cafd591,2,5,9375.52,4,2,4,424,New / Promising
8e5b8357-d8f7-45a5-a5c8-ffa5c8848062,97,8,8391.47,2,3,4,234,At Risk
8e7d9067-74ec-45bd-8ec3-ee9eb1d458ac,82,5,7549.85,3,2,3,323,New / Promising
8e865312-4036-49b9-9946-6bee898d4c0b,0,9,8838.42,4,3,4,434,High Value / Loyal
8ea18761-b9b3-47b5-b907-942665ba2b41,197,4,2789.93,1,2,2,122,Low Engagement
8ee44ec3-d741-4959-8d16-e1a26e15a16a,9,1,1942.66,4,1,1,411,New / Promising
8eef21d6-47d4-4926-a059-8dd5e26793ba,605,4,2693.82,1,2,2,122,Low Engagement
8f094d89-4d99-4346-8acc-09619fcb0295,69,1,1581.52,3,1,1,311,New / Promising
8f1a3c32-21f6-4e34-80c6-7d2b217549a7,2,7,7549.12,4,3,3,433,High Value / Loyal
8f1c260b-1fd0-4400-906f-8fbc354472de,29,7,2954.5,4,3,2,432,Low Engagement
8f217763-6436-4e9f-a560-5aa88fe80b41,178,9,7730.53,2,3,3,233,At Risk
8f350dbb-c69c-4152-aa4a-8360b52854be,15,4,2137.74,4,2,2,422,New / Promising
8f390606-8358-4c27-aca5-96d70f5b85a5,39,18,22047.18,4,4,4,444,High Value / Loyal
8f4f6fe1-d03a-4cf0-93d3-303c5c61d079,80,12,9655.8,3,4,4,344,High Value / Loyal
8f512c7b-f625-4703-9076-d31dbf4b7cf8,1,4,6866.19,4,2,3,423,New / Promising
8f5d154c-f3a2-4ea2-b478-752b58b128fc,93,11,9581.07,2,4,4,244,At Risk
8f64d38c-fc1f-4690-b1cf-20a19c2d4e1e,592,9,4542.09,1,3,2,132,At Risk
8f6feb91-c846-45af-bd71-8b7c23909296,109,1,222.5,2,1,1,211,Low Engagement
8f7985ce-ca75-4a0c-9858-a7697a22b5b9,234,5,1939.4,1,2,1,121,Low Engagement
8f7d4a2b-ae83-4003-ab58-53166b7df3ff,40,9,9728.21,4,3,4,434,High Value / Loyal
8f8226ca-3692-4c07-8497-fb9edbb0fe5b,142,3,1913.65,2,1,1,211,Low Engagement
8f9ff5e0-3dd9-45cf-96b9-78c967f6f21a,59,7,11652.27,3,3,4,334,High Value / Loyal
8fb2b274-cc05-4533-8ad3-942895f998a0,99,1,999.79,2,1,1,211,Low Engagement
8fb84603-d595-4d6f-a102-bd19663774fb,200,18,16722.39,1,4,4,144,At Risk
8fc33274-f5b1-48b3-871b-7a383898b535,251,7,6266.89,1,3,3,133,At Risk
8fc35f5d-61e3-4bbe-8ed3-e723ede77b34,525,9,5673.01,1,3,3,133,At Risk
8fcb3894-14e8-4943-9548-ee5f31ea9eb4,48,6,4143.18,4,2,2,422,New / Promising
8fcc67be-f6a7-4825-88e2-7e27e54ff6fc,235,9,8043.03,1,3,4,134,At Risk
8fcea674-f830-4832-9062-1ac4d81925fe,73,10,8585.48,3,3,4,334,High Value / Loyal
8fd4dede-ea55-4201-a7ec-2c40a89317a0,768,4,1646.97,1,2,1,121,Low Engagement
8fd64a6b-83be-4d99-b7e5-8be6736705c6,33,11,16750.27,4,4,4,444,High Value / Loyal
8fdebd08-fc33-448b-9e36-9480c10d3d4a,241,15,10723.04,1,4,4,144,At Risk
8ff51083-cc95-4506-824a-51db5c169a79,220,4,2991.69,1,2,2,122,Low Engagement
8ffb3dda-292b-4464-92d0-9c68ad667846,37,2,1140.11,4,1,1,411,New / Promising
9009d0ea-0c3d-4f0d-825e-7707395e2b3c,89,13,6214.72,2,4,3,243,At Risk
90360392-9c29-446a-a7ee-b5563874de03,73,4,3233.91,3,2,2,322,New / Promising
90515c06-cf38-428f-9e76-1a8a8b92312e,144,3,2168.12,2,1,2,212,Low Engagement
90655f4c-d1fa-48fa-8eec-cfdadc9a61f2,229,12,10303.87,1,4,4,144,At Risk
906c286e-6e71-49ed-be90-5ffb519bb653,99,12,9447.23,2,4,4,244,At Risk
9079ed03-97eb-494d-b30b-07d53c13832e,194,1,4499.78,1,1,2,112,Low Engagement
907dd48f-3309-4cad-a1f4-79ac64490974,17,5,9528.74,4,2,4,424,New / Promising
907f713a-9dc1-4d2f-8b36-348d5cedfcf8,229,3,1475.9,1,1,1,111,Low Engagement
90ad3fdd-1e1e-4215-8570-9f775cecff88,91,9,3607.46,2,3,2,232,At Risk
90bbae86-2a93-4083-8ce2-21cba863fe7e,5,6,4329.71,4,2,2,422,New / Promising
90c38caf-9607-4be5-861d-0e662c7fa7f1,78,6,6343.67,3,2,3,323,New / Promising
90c38dc8-c309-4ac6-8fa9-402eea57ed7a,76,3,975.43,3,1,1,311,New / Promising
90c659be-f25a-4fc6-a4b0-bb856db1a955,82,1,543.7,3,1,1,311,New / Promising
90dd1f3f-97c1-4959-9611-ad4c8a15d00b,87,8,7255.73,3,3,3,333,High Value / Loyal
911abc2a-836c-47d4-82bf-c09e9c4db739,230,1,101.33,1,1,1,111,Low Engagement
912231a0-d3fe-4a67-9580-13a399232410,67,1,2425.8,3,1,2,312,New / Promising
91260630-cffb-499a-9335-99bda646ef24,73,16,14228.69,3,4,4,344,High Value / Loyal
9130a586-071c-4ed8-9578-b350b6968276,108,10,8704.48,2,3,4,234,At Risk
917e5878-d896-4f4f-aac0-9a3e62767401,16,3,1994.8,4,1,1,411,New / Promising
91852483-d8ef-4952-90f5-8de51ddc387b,82,4,5364.54,3,2,3,323,New / Promising
91a7ce49-103a-4bf8-8d6e-f4bf2f2db64b,5,2,675.25,4,1,1,411,New / Promising
91bb5b48-288d-4039-84a6-7b5adbae2295,236,13,8895.38,1,4,4,144,At Risk
91bc7626-d8e7-4259-a666-5d05f912aa18,14,13,13001.84,4,4,4,444,High Value / Loyal
91d2069e-5e23-4b9c-ab89-adbcbe988b94,201,8,6465.24,1,3,3,133,At Risk
91d90200-5474-41ac-bc95-d8a3ed24e3c2,99,3,600.51,2,1,1,211,Low Engagement
91f95abc-c9c4-4370-b652-96935e4879ec,18,7,4849.32,4,3,3,433,High Value / Loyal
92009089-9f53-4fb5-9b2c-7e64dcf75b26,164,4,5165.05,2,2,3,223,Low Engagement
9206c91c-c990-40fa-a992-77bb2e2223a7,320,12,10348.89,1,4,4,144,At Risk
92293be9-5ba0-4f8e-9a55-e595a95e44b0,246,4,2742.16,1,2,2,122,Low Engagement
9230fc8d-ffd9-4b33-88f5-2d642855be2d,171,1,41.99,2,1,1,211,Low Engagement
924bbeef-115b-4c14-8c8e-fa329a622ea1,22,3,3223.46,4,1,2,412,New / Promising
925e0585-9b73-415f-95f9-6c684b46e9d3,344,5,7826.86,1,2,3,123,Low Engagement
9269cf78-04e8-4a0d-8d4c-469e5891a0b8,95,21,16580.83,2,4,4,244,At Risk
92711fa0-3218-473f-86bf-26139ee3a494,14,13,9155.25,4,4,4,444,High Value / Loyal
92758caa-5112-42b9-8020-f263ab6954ae,302,8,4639.47,1,3,3,133,At Risk
927a50ed-cfa0-4c6f-b769-13a0dab12856,124,6,3689.89,2,2,2,222,Low Engagement
927a9550-2180-4281-bcf9-911656334371,97,8,3650.69,2,3,2,232,At Risk
929964ae-679b-4e6d-83a9-42f52fc4dfe3,88,4,920.71,3,2,1,321,New / Promising
929aa605-4532-44f7-b45f-8795bb106865,57,17,11074.28,3,4,4,344,High Value / Loyal
92a08093-7c51-42c8-af53-d91feff0824d,168,16,72725.85,2,4,4,244,At Risk
92b1925b-c0cf-4ae1-8275-b6c272a09586,76,8,6280.03,3,3,3,333,High Value / Loyal
92ba3a03-2eb7-4406-9222-00ac137721c8,1,12,7975.86,4,4,3,443,High Value / Loyal
92dbbd1e-9649-4265-91df-5dba053a1135,115,1,2143.94,2,1,2,212,Low Engagement
92e73609-cbc1-4fcf-93ca-5dbbaf6d27ff,378,6,3755.82,1,2,2,122,Low Engagement
92f1d8f6-0d14-4f30-9a8f-d66a00533951,546,10,9437.54,1,3,4,134,At Risk
92f430e8-7d1b-49e6-a5d0-d2900c0ccf4e,776,5,1507.48,1,2,1,121,Low Engagement
92f5b9e2-fdd1-4cf7-9753-2877ad58d419,297,5,8247.88,1,2,4,124,Low Engagement
9300a7ec-6dfb-4d32-b991-875e7a5e19f3,47,11,9452.94,4,4,4,444,High Value / Loyal
9315e3c2-3eb2-41e0-b9ea-5a4a29d5e33d,165,4,2547.61,2,2,2,222,Low Engagement
931f30ba-1107-45c5-bd77-29d52c0f0aaa,27,7,4976.05,4,3,3,433,High Value / Loyal
932351bd-bc2f-4062-b0e1-ded75c74504b,49,10,8280.95,4,3,4,434,High Value / Loyal
9325900c-0e86-41d6-98ea-938bd82b753b,81,3,639.18,3,1,1,311,New / Promising
93336671-702e-42b1-84b8-9eab07f227f9,236,3,1855.68,1,1,1,111,Low Engagement
9333adba-89a9-44c5-8b99-6c0dd2be2097,73,6,14043.41,3,2,4,324,New / Promising
93554e24-1707-4060-a1fb-c95a91d1fd80,78,6,4612.76,3,2,3,323,New / Promising
93602183-3778-4805-bbfc-7862d7b2343b,24,2,4295.99,4,1,2,412,New / Promising
9360c754-dc05-48b6-bbf5-1f06f3ee97b5,221,7,3922.16,1,3,2,132,At Risk
93668a7b-f5e8-412f-b081-a86065eb08ab,125,11,8122.34,2,4,4,244,At Risk
9374d885-6fbf-4237-8a97-7b1348efff8b,67,1,150.45,3,1,1,311,New / Promising
93794a29-f14a-40a2-915b-6cf4b8bb94d4,195,2,1284.33,1,1,1,111,Low Engagement
937a67bc-5fae-48ca-919c-ec0f5e04a86f,169,15,8071.33,2,4,4,244,At Risk
939213c1-2b57-4aad-a1fe-d7f894e2617d,60,6,2212.98,3,2,2,322,New / Promising
939948aa-c80d-4913-bc24-c78132c8cbe5,210,10,6537.19,1,3,3,133,At Risk
93abf46f-6d3e-4335-a213-8377f923dfc6,154,2,902.25,2,1,1,211,Low Engagement
93ba38b8-5680-44c9-8d36-225972562d4f,49,9,7731.86,4,3,3,433,High Value / Loyal
93cb4121-3a4a-4438-a8f0-1712bdebb892,65,1,2043.18,3,1,1,311,New / Promising
93ceb59f-93a3-4fc9-a5e3-1c8758fb6c25,70,16,14573.78,3,4,4,344,High Value / Loyal
93e9c15f-944e-40d8-890d-6442c8141b84,79,4,1711.92,3,2,1,321,New / Promising
93f4704e-e02b-4f16-b7cc-95224ef3d403,56,10,4986.05,3,3,3,333,High Value / Loyal
93f7cf82-ae1d-4a59-a071-82625bd83a59,258,13,13480.39,1,4,4,144,At Risk
93fad850-645e-4eab-b701-852e0f6f5ec7,250,2,801.09,1,1,1,111,Low Engagement
93fbf0d2-06b1-4ca6-adbe-98e80e20594a,5,7,4072.24,4,3,2,432,Low Engagement
941ec814-31d3-4e2f-9716-ca4b52f16653,446,6,4999.75,1,2,3,123,Low Engagement
9428ba47-8f57-4e14-bb6b-4184306cda45,2,3,8333.73,4,1,4,414,New / Promising
942cf6e4-a1e6-4f21-ad27-304580a7c289,78,8,5296.28,3,3,3,333,High Value / Loyal
94356bd0-323d-4b49-ace7-8c547c7ec0b8,590,3,1465.5,1,1,1,111,Low Engagement
9438a2f5-b89d-4ec8-9be8-923b728b90b8,48,3,1104.96,4,1,1,411,New / Promising
9442935b-6e55-4710-871f-f418c7f86282,20,1,289.32,4,1,1,411,New / Promising
9446da87-59c4-48a1-b0a7-47c19cfc81ac,3,3,2951.05,4,1,2,412,New / Promising
94477d39-76a9-4566-bea4-2e53f0041810,104,12,12978.46,2,4,4,244,At Risk
94584e3e-7d0a-4288-a1a4-43a378300c3c,36,11,12070.32,4,4,4,444,High Value / Loyal
945b5966-9603-4b7e-baec-cf0bcbb9a1f7,269,16,12132.52,1,4,4,144,At Risk
947fec07-da8e-4f40-a7a6-b167c4977332,183,21,16911.57,1,4,4,144,At Risk
9487f97c-d4c4-4d16-a3e8-4c6181dc1dfb,481,3,1470,1,1,1,111,Low Engagement
948e0bcf-d897-4f0e-9f30-0093af828015,71,8,7102.43,3,3,3,333,High Value / Loyal
94931a9b-0b5b-40e4-add0-d4768a9a8524,279,4,2355.12,1,2,2,122,Low Engagement
949839eb-f5c7-4070-bc7c-6d810ebc948e,106,13,8684.63,2,4,4,244,At Risk
94a023f2-0f82-4e7a-83e0-ba12ae7bfdb9,59,7,8228.67,3,3,4,334,High Value / Loyal
94a8a286-5ab9-4b1e-b2a4-018c07fb63d8,139,1,3776.42,2,1,2,212,Low Engagement
94b53438-7f00-4213-a68c-49128f3a572e,33,10,9354.67,4,3,4,434,High Value / Loyal
94b588b0-ed78-43bf-8682-b7e73fe24931,40,3,3301.57,4,1,2,412,New / Promising
